title,link
NVIDIA QUADRO 4000 2GB GDDR5 VIDEO GRAPHICS CARD (GPU),https://www.ebay.ca/itm/125888151270?hash=item1d4f84bee6:g:dnUAAOSwoklkPTf4&itmprp=enc%3AAQAJAAAAwH8l5N2yrT3EN%2B%2BIa%2Fj7p3T9f6kFQwL1x5PDSeRPVCaiRXd1qhSdRBmEMefIyRx%2FaIRHvN6sP81QbSk2laDeag5RtKTWUFJwsrE5lx8l81HX7qYhAwGJHhWv%2FELuG3eBUzqgbm3zn705p2ypOWIdnViDRj%2FaSkzMLRobnTEb9ib5LM2sWrsXHHyBNo5XJGpG7x%2BMwGWzhY%2B3exsDmPSasA7vom6cOVgqw2Ba985lSM7vrHsOL6C4CLHrbcOb4xRn2g%3D%3D%7Ctkp%3ABk9SR7rH3K_9Yw
GIGABYTE Radeon RX 580 Gaming 8GB GDDR5 Graphic Card,https://www.ebay.ca/itm/404949783734?hash=item5e48e354b6:g:494AAOSwFfRmMD2x&itmprp=enc%3AAQAJAAAAwAzr80gJ19f4crwhyjf8r%2Beehibs0aNrOjvw4wlFwfFlAKqMGnWSHmz8G%2BnSva8hNl6kr21Cz1sEQAqThSqBHOKmXKtrirweAPfD6qXW2lDupTPPIE7tNf3SDPOtDpT8APdTnoVN07%2FzAvkZr6bbqxgTO2TCXcfximNWzhL6maS0qaRmZsVqb1JJwB87wo%2FO194YhqrvTWWTUdWOS4TibN4UJFJ1UJdOgS3TnEqzoCTBj2E4kv1LEbYu5sHiW1IUXg%3D%3D%7Ctkp%3ABk9SR7rH3K_9Yw
New ListingEVGA GeForce RTX 3080 FTW3 ULTRA GAMING 10GB GDDR6X Graphics Card...,https://www.ebay.ca/itm/145815188126?epid=28049305346&hash=item21f343329e:g:CeQAAOSwSPFmWTjD&itmprp=enc%3AAQAJAAAA4MaBYxH2pqcNulzUJM57DN5MAervNi0r1o56Lwesm1FzSdczi0uXWVzNzu6zgCByv3P6bfJ0SlvG1MTsbqvZN0sqk4cilEkYUyzHlgKTRyEzwXQq4sKMN7Snyl0pEfUP%2Fr3kx8T3qpgBaJwMT5HirV5Q%2BPWLHYKzRZgi5i%2BPxd01PRHZy1QOsjb84FVEw4gGtYtk%2BEtuGXD9orwJd%2FRBIHCEuKw9csoidxLmc2TBiRdwUIRT0iHlTY4LsAGXNQQ4mf2hgAFHTzzZh01YUkUbbpIQAEpVZxch9o2NazPAWGKS%7Ctkp%3ABk9SR7rH3K_9Yw
ASUS DUAL GeForce RTX 3070 OC 8GB GDDR6 Graphics Card - Non LHR! Warranty 04/25!,https://www.ebay.ca/itm/326119935040?epid=12043525651&hash=item4bee434c40:g:1H4AAOSw-8BmO6A8&itmprp=enc%3AAQAJAAAAwFmdyvunYCLJYCMVNrHwzJwrJR4w7mYdYdHgrsZZrFJGWc8KdE7NCZOwWfmq8Htk8MFzAYxnIHkGxI0LISzhJTpl837HRL%2Fg7KLjms2kXYXt%2B2gwYJ3roXPHiRLfgCbfhm7585CIVhkLaBnzBzzP0u7FnH%2BpnhQ9pMPGT2Mh3cmmQrVrQLZXIKskB9FMpYSw%2FhxjyYC7VelAgigrrJoX%2FjoEhB5vxcR9VomjFiMKHQmjw%2FygGFMQ1p9Y3qP0yCKRow%3D%3D%7Ctkp%3ABk9SR7rH3K_9Yw
"Gigabyte GeForce 1660 Super 6GB GDDR6 Graphics Card - HDMI, DisplayPort",https://www.ebay.ca/itm/186410589378?hash=item2b66efdcc2:g:1MwAAOSwk2tmKAEI&itmprp=enc%3AAQAJAAAAwE1x73RfT9qfGaX%2B%2FeWGZXfwV6YhGe7E8dv6TV31Zay9gB2OanaO4mIHrWPVZN%2Bub8icKazjb%2FCBuzQvEbjij4vJmswmh5oGqxU4tbpQoQfx%2BeAX2%2BC4GTTlBDIWUW6f3BbnXmthAvKhuBSO2kwjJZ7%2FWHBl2A7ehSP61bI4NRi6Yjv1ER8kavFzv5bbn%2FaF7NyaLjUz5XL6sTIf4bwFOscuYfodquukyMCmhLn2AfaJUus%2BAYdJeDXC%2FehiexYQpw%3D%3D%7Ctkp%3ABk9SR7rH3K_9Yw
"Zotac GeForce GTX 1070 8GB Mini Graphics Card GPU | 1yr Warranty, Fast Ship!",https://www.ebay.ca/itm/153651402320?epid=10021692042&hash=item23c6565650:g:HVIAAOSwoahi8SoN&itmprp=enc%3AAQAJAAAA4EHMTnocOLpwiGd%2FaU8YZVEA3oswB--JoOyblNou6ZN%2Fv1%2Bfla%2FAtuXtUY0go6iQO%2BnLtzS8K3W5xGAD6g%2BKJDhtX7QQWoOUW%2FnGtHddVRsXt%2F4YEmun1GCeZPIeIFhd5DRgh8cg8I06bjG9I9WkSNn5DmW05NgMN2om%2F5CFhoVRux3sFVF13w8VnYCZRIr510i3SIfwb86tk9mcSSb%2BBJvk4%2FfxXSelE6VOQsJrXiUQqLdxJcJV5Vdvn4ANLoVBdsEPB8IvhL9UtZUmHP38CLPLQSH3otJ9cLxCe8%2Fpi8dG%7Ctkp%3ABk9SR7rH3K_9Yw
EVGA NVIDIA GeForce GTX 960 2GB GDDR5 Graphics Card (02GP42966KR),https://www.ebay.ca/itm/315403213019?epid=220477975&hash=item496f7f18db:g:39wAAOSwI-dmWFuF&itmprp=enc%3AAQAJAAAAwNVTBk3P1dWLY8WQfewPmUB1LuhyiyjDHZAQA0XM69m8TWO7nrfx7gt%2BA4%2BEuLenyAkxSqz7la9QYuWmUlt4S%2BDzf0Fi4dyMfaqb32Pvcw1UtpPUVc1BsU0v0mR0Rd%2BwfQygz%2BH5JvHazM0bn2ulUaCByoaz3qd7Jl%2Bwh6ggALv%2FeIe9FKre98xArGilHWzJfdEv4OPuXnrkMh4XirWhSLPc%2BVMFfRUcEP4cmWwoMPa8LpWiPFbmYyMqj6FwztAFQg%3D%3D%7Ctkp%3ABk9SR7rH3K_9Yw
New ListingGTX1050TI Graphics Card With Cooling Dual Fans Desktop PC HD 4G Gaming Memor BST,https://www.ebay.ca/itm/196425891886?hash=item2dbbe5402e:g:TSMAAOSwkUZlmS6G&itmprp=enc%3AAQAJAAAAwMuRq05lym3yJvLPKk0o5I9eZEU6uQ36fksgNqGnt5YJAjg6ifRcPq8gmWielT5ZDSUTyiTyLoeiO0VpCTW2D%2BuAU21SyF%2BfFZLSFYtwmvyjGBFl5k0H85cdXfC9gKMYWweWo2EQ3ACU1bYjazvP0OzHWXM1D%2FRVEwCz9avTxxX8exqns9CnIeSV0GQEYh6nM93gADzNjwrkgfjyQyCVvUc4t5z%2BMTmrqOLKs6noptYwEP7gD26gFxdzdzollGqp0A%3D%3D%7Ctkp%3ABk9SR7rH3K_9Yw
NVIDIA Quadro K620 2GB GDDR3 PCI Express 2.0 x16 Graphics Card,https://www.ebay.ca/itm/285571113556?hash=item427d5d6254:g:6AYAAOSwp25iM0nC&itmprp=enc%3AAQAJAAAA4Ox87vHXBZhzufo0ofGn5iMJzHKAn5byyD3ESqUZdfrjrKQUHDSoxDeK6vccrS%2BFtHdnFzdEBHMur8O4gaff82OX%2Fo9NPzKExzNyb%2Fce8UwwwxYPaCSuaij0MCk58RR0aP7%2BV51oUxHTfwife7%2Bk9JerMJjGPU%2F7ATjol%2Bw5T9e2T5DYGeYb4EOL9Ewjq%2F7QPHd3ds5WJ%2B3gmnIB5ZCF46Lgq%2BcF%2BDUh4luNRZc8Rfeu3CnQvZAXDEqkJ402yTnpTtdF0LIyt4tgkGyJ%2B0zicA8rWlycWVyaXnQaYMuqFD3b%7Ctkp%3ABk9SR7rH3K_9Yw
"ASUS GeForce GTX 750 Ti 2GB GDDR5 PCIE Graphics Card - DVI, HDMI, VGA",https://www.ebay.ca/itm/186229393414?hash=item2b5c230806:g:PBIAAOSwuXJljwrQ&itmprp=enc%3AAQAJAAAAwBZIMqP8wzNrjwycVxfKF91SS%2BMzmc1wLNgdU9kOCCL3u4mD8WI2wAWnepjdqMOKcurmlN5Fs2BLktreg%2FTT4RGPBM6sM4DVBl27PkvOOUPsuVpMSMpTtjK8ELu3lzGfQLYRCx3LUuF2QUCCrGivJE%2B3P0pD4ONIHw%2BvzZ8oYLj2TIEzLD9yVB08yWBrwC%2B%2B9BSSMNL5MvbmwSzAdoyp%2Bs2pfyK7Bcv72QssJhNtrC4t7e5iuxv2gdCsn89vOLr72g%3D%3D%7Ctkp%3ABk9SR7rH3K_9Yw
AMD RADEON HD 7770 2GB GDDR5 GRAPHICS CARD MODEL: C468,https://www.ebay.ca/itm/186287584905?hash=item2b5f9af689:g:QvEAAOSw1mJlwXMv&itmprp=enc%3AAQAJAAAA4L4kPxzEPvse5ov0j4520QOErwupxaDl9Qcht1rY6G5bYEccS0v2QlN%2F1%2FT9%2BdQn5S7DDatKcn3MC61AMncyadZKyJBpp6fY6gj%2FVyD2wgpqFctli4a7qa5Q4esxXc%2FRmq6J3XxwLmlJOMgtR58i%2BfKzX2DjaamoqNTsMPV7ni2ubHI2j%2FG7bnII9MtjO9FMss1HpQi2yueKilv4l9NLAiELlwY35GVVaAzlooqjO%2FEyEU6ydTMew%2F46e5pGN%2FJhRJm%2BYBE80d1j6KEKvswPDjnxt%2Fr3cpMCU2qcDdCaS8oi%7Ctkp%3ABFBMusfcr_1j
